Country,Status,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,BMI_Category,Region
Serbia,Developing,2002.0,72.9,133.0,1.0,6.95,292.6142378,95.6,63.0,52.2,0.9999999999999929,95.0,8.9,95.0,0.10000000000000009,2149.9943999999996,7496522.0,2.7,2.8,0.715,13.2,Severe obesity,Europe
Serbia,Developing,2001.0,73.1,135.0,1.0,7.53,222.50657050000007,93.8,35.0,51.7,0.9999999999999929,93.0,6.89,93.0,0.10000000000000009,1634.87561,753433.0,2.8,2.8,0.709,13.1,Severe obesity,Europe
Serbia,Developing,2000.0,72.6,141.0,1.0,7.379999999999999,11.85928107999996,95.2,38.0,51.2,2.0,98.0,6.53,95.0,0.10000000000000009,87.1365252000005,7516346.0,2.8,2.9,0.702,13.0,Severe obesity,Europe
Seychelles,Developing,2015.0,73.2,168.0,0.0,2.122,0.0,98.0,0.0,37.4,0.0,97.0,5.912,97.0,0.10000000000000009,1539.464,93419.0,5.7,6.0,0.781,14.1,Obesity,Africa
Seychelles,Developing,2014.0,73.0,17.0,0.0,0.009999999999999787,151.10455519999994,99.0,0.0,36.2,0.0,99.0,3.37,99.0,0.10000000000000009,1557.7789199999997,91359.0,5.7,6.0,0.766,13.2,Obesity,Africa
Seychelles,Developing,2013.0,72.9,172.0,0.0,0.009999999999999787,1521.672751,99.0,0.0,35.5,0.0,98.0,3.58,98.0,0.10000000000000009,15687.34795,89949.0,5.7,6.1,0.762,13.5,Obesity,Africa
Seychelles,Developing,2012.0,72.7,174.0,0.0,0.009999999999999787,177.26339610000002,99.0,0.0,34.8,0.0,98.0,4.8,98.0,0.10000000000000009,12845.17363,8833.0,5.7,6.1,0.755,13.5,Obesity,Africa
Seychelles,Developing,2011.0,72.6,177.0,0.0,9.72,1121.475547,99.0,0.0,34.2,0.0,99.0,3.38,99.0,0.10000000000000009,12189.9516,87441.0,5.7,6.1,0.744,13.3,Obesity,Africa
Seychelles,Developing,2010.0,72.4,18.0,0.0,6.51,16.492323169999963,99.0,0.0,33.5,0.0,99.0,3.59,99.0,0.10000000000000009,184.68446999999924,8977.0,5.8,6.2,0.74,13.2,Obesity,Africa
Seychelles,Developing,2009.0,72.3,182.0,0.0,4.94,75.2256582,99.0,0.0,32.4,0.0,99.0,2.64,99.0,0.10000000000000009,976.9565999999995,87298.0,5.8,6.2,0.739,13.2,Obesity,Africa
Seychelles,Developing,2008.0,72.2,184.0,0.0,6.33,701.8526364,99.0,0.0,31.8,0.0,99.0,2.64,99.0,0.10000000000000009,11122.8627,86956.0,5.9,6.3,0.739,13.2,Obesity,Africa
Seychelles,Developing,2007.0,72.2,185.0,0.0,8.12,916.4741775,99.0,1.0,31.2,0.0,99.0,3.3,99.0,0.10000000000000009,12154.82994,8533.0,5.9,6.3,0.733,13.1,Obesity,Africa
Seychelles,Developing,2006.0,72.2,185.0,0.0,8.12,102.37390900000003,99.0,10.0,3.700000000000003,0.0,99.0,3.73,99.0,0.10000000000000009,1214.3998700000002,846.0,5.9,6.3,0.728,13.1,Underweight,Africa
Seychelles,Developing,2005.0,72.2,185.0,0.0,7.82,21.46531319999997,99.0,0.0,3.1000000000000014,0.0,99.0,3.91,99.0,0.10000000000000009,1192.5173999999997,82858.0,6.0,6.4,0.712,12.1,Underweight,Africa
Seychelles,Developing,2004.0,72.1,186.0,0.0,7.91,12.943245810000008,99.0,0.0,29.2,0.0,99.0,4.17,99.0,0.10000000000000009,1176.6587099999997,82475.0,6.0,6.4,0.715,12.3,Overweight,Africa
Seychelles,Developing,2003.0,72.1,185.0,0.0,7.41,843.1186662,99.0,0.0,28.7,0.0,99.0,4.64,99.0,0.10000000000000009,8524.961236,82781.0,6.1,6.5,0.713,12.1,Overweight,Africa
Seychelles,Developing,2002.0,72.1,186.0,0.0,11.15,562.3601848,99.0,0.0,28.1,0.0,99.0,4.21,99.0,0.10000000000000009,8331.261997,83723.0,6.1,6.6,0.712,12.1,Overweight,Africa
Seychelles,Developing,2001.0,72.0,187.0,0.0,6.72,643.7035752,96.0,0.0,27.6,0.0,96.0,4.45,96.0,0.10000000000000009,7663.1378,8122.0,6.2,6.6,0.714,12.2,Overweight,Africa
Seychelles,Developing,2000.0,71.8,188.0,0.0,8.24,601.7608115,98.0,0.0,27.1,0.0,98.0,4.62,98.0,0.10000000000000009,7578.85153,81131.0,6.3,6.7,0.0,12.3,Overweight,Africa
Sierra Leone,Developing,2015.0,51.0,413.0,22.0,2.176,0.0,86.0,607.0,24.4,30.0,86.0,8.516,86.0,0.5,587.5382330000002,723725.0,7.4,7.3,0.431,9.5,Healthy range,Africa
Sierra Leone,Developing,2014.0,48.099999999999994,463.0,23.0,0.009999999999999787,1.4432863529999622,83.0,1006.0,23.800000000000004,32.0,83.0,11.9,83.0,0.5999999999999999,78.4394757,779162.0,7.5,7.4,0.426,9.5,Healthy range,Africa
Sierra Leone,Developing,2013.0,54.0,47.0,23.0,0.009999999999999787,1.3214640759999838,92.0,15.0,23.3,33.0,92.0,11.59,92.0,0.8,71.8186998000001,692279.0,7.7,7.6,0.4129999999999999,9.3,Healthy range,Africa
Sierra Leone,Developing,2012.0,49.7,411.0,25.0,0.009999999999999787,54.56033695999997,91.0,678.0,22.7,35.0,91.0,11.24,91.0,0.9,561.8984239000001,676613.0,7.9,7.8,0.401,9.1,Healthy range,Africa
Sierra Leone,Developing,2011.0,48.9,418.0,26.0,3.78,54.66591749999998,89.0,1865.0,22.2,38.0,88.0,11.98,89.0,1.3,445.52499999999964,6611692.0,8.1,8.0,0.392,8.9,Healthy range,Africa
Sierra Leone,Developing,2010.0,48.099999999999994,424.0,27.0,3.84,5.347717533000036,86.0,1089.0,21.7,40.0,84.0,1.3200000000000003,86.0,1.6,45.12841800000115,645872.0,8.3,8.2,0.384,8.7,Healthy range,Africa
Sierra Leone,Developing,2009.0,47.1,433.0,28.0,3.97,49.8371267,84.0,31.0,21.2,42.0,81.0,13.13,84.0,1.7,394.59324389999983,63126.0,8.5,8.4,0.375,8.5,Healthy range,Africa
Sierra Leone,Developing,2008.0,46.2,441.0,29.0,3.91,5.379606465000052,77.0,44.0,2.700000000000003,44.0,75.0,1.29,77.0,1.9,46.375917800000025,6165372.0,8.7,8.7,0.367,8.3,Underweight,Africa
Sierra Leone,Developing,2007.0,45.3,45.0,29.0,3.86,45.57108888999994,63.0,0.0,2.200000000000003,45.0,63.0,1.12,64.0,2.2,358.8274715999996,615417.0,8.9,8.9,0.357,8.2,Underweight,Africa
Sierra Leone,Developing,2006.0,44.3,464.0,30.0,3.8,38.00075788000004,69.4,33.0,19.7,46.0,65.0,1.6799999999999997,64.0,2.2,322.3134680000003,5848692.0,9.1,9.1,0.348,8.0,Healthy range,Africa
Sierra Leone,Developing,2005.0,43.3,48.0,30.0,3.83,42.08892910999998,85.4,29.0,19.2,47.0,67.0,12.25,65.0,2.2,287.6891942000002,5658379.0,9.3,9.3,0.341,7.8,Healthy range,Africa
Sierra Leone,Developing,2004.0,42.3,496.0,30.0,3.99,38.52454761000001,87.0,7.0,18.8,47.0,69.0,11.66,65.0,2.1,263.1458169999996,5439695.0,9.5,9.5,0.332,7.6,Healthy range,Africa
Sierra Leone,Developing,2003.0,41.5,57.0,30.0,4.07,38.61473208999996,79.8,586.0,18.4,47.0,66.0,11.69,73.0,1.9,263.7618311999995,5199549.0,9.7,9.8,0.322,7.4,Underweight,Africa
Sierra Leone,Developing,2002.0,48.0,513.0,30.0,4.06,36.59114895000005,77.8,568.0000000000002,17.9,48.0,54.0,11.96,53.0,1.7,249.93954200000007,4957216.0,9.9,1.0,0.306,7.2,Underweight,Africa
Sierra Leone,Developing,2001.0,41.0,519.0,30.0,4.21,33.34691454999995,53.8,649.0,17.5,48.0,38.0,11.83,38.0,1.5,227.77947099999983,4739147.000000001,1.1,1.1999999999999997,0.302,7.0,Underweight,Africa
Sierra Leone,Developing,2000.0,39.0,533.0,29.0,3.97,20.395682830000055,58.8,3575.0,17.2,48.0,46.0,13.630000000000003,44.0,1.2,139.3147734000013,4564297.000000001,1.2999999999999998,1.4,0.292,6.7,Underweight,Africa
Singapore,Developed,2015.0,83.1,55.0,0.0,1.79,0.0,96.0,0.0,33.2,0.0,96.0,4.79,96.0,0.10000000000000009,53629.73745999999,21511100.4,2.2,2.2,0.924,15.4,Obesity,Asia
Singapore,Developed,2014.0,82.9,56.0,0.0,1.83,7971.646361,96.0,0.0,32.9,0.0,96.0,4.92,96.0,0.10000000000000009,56336.7234,2071476.4000000004,2.2,2.2,0.922,15.4,Obesity,Asia
Singapore,Developed,2013.0,82.7,57.0,0.0,1.83,714.3441019,97.0,138.0,32.7,0.0,97.0,4.53,97.0,0.10000000000000009,5629.18914,1774642.5999999996,2.2,2.2,0.92,15.4,Obesity,Asia
Singapore,Developed,2012.0,82.5,59.0,0.0,1.8899999999999997,6041.858981,97.0,42.0,32.4,0.0,97.0,4.22,97.0,0.10000000000000009,54431.16198999999,59504.800000000745,2.2,2.1,0.917,15.4,Obesity,Asia
Singapore,Developed,2011.0,82.2,6.0,0.0,1.7999999999999998,638.0001097,96.0,148.0,32.1,0.0,96.0,3.93,96.0,0.10000000000000009,53166.67581,21511100.4,2.1,2.1,0.911,15.2,Obesity,Asia
Singapore,Developed,2010.0,82.0,61.0,0.0,1.8399999999999999,4540.543752,96.0,50.0,31.8,0.0,96.0,3.96,96.0,0.10000000000000009,46569.67951,35521.199999999255,2.1,2.1,0.889,14.5,Obesity,Asia
Singapore,Developed,2009.0,81.7,62.0,0.0,1.73,462.9306986,96.0,16.0,31.5,0.0,97.0,4.27,97.0,0.10000000000000009,38577.55821999999,3101004.4000000004,2.1,2.1,0.887,14.4,Obesity,Asia
Singapore,Developed,2008.0,81.4,64.0,0.0,1.7000000000000002,3404.13099,97.0,18.0,31.2,0.0,97.0,3.91,97.0,0.10000000000000009,39721.4818,309749.5999999996,2.1,2.1,0.88,14.2,Obesity,Asia
Singapore,Developed,2007.0,81.1,65.0,0.0,1.6,3082.973535,96.0,15.0,3.8999999999999986,0.0,97.0,3.46,97.0,0.10000000000000009,39223.58187000001,913394.3999999985,2.1,2.0,0.873,14.1,Underweight,Asia
Singapore,Developed,2006.0,87.0,66.0,0.0,1.5499999999999998,2639.376955,95.0,23.0,3.5,0.0,95.0,3.66,95.0,0.10000000000000009,33579.85948,24351754.4,2.1,2.0,0.839,13.9,Underweight,Asia
Singapore,Developed,2005.0,82.0,69.0,0.0,1.4900000000000002,2356.731479,96.0,33.0,3.200000000000003,0.0,96.0,3.74,96.0,0.10000000000000009,29869.85398,29611542.8,2.1,2.0,0.821,12.6,Underweight,Asia
Singapore,Developed,2004.0,79.7,71.0,0.0,1.4500000000000002,204.24818919999996,94.0,96.0,29.9,0.0,95.0,3.17,95.0,0.10000000000000009,2745.2713600000006,7295028.000000001,2.1,2.0,0.82,12.7,Overweight,Asia
Singapore,Developed,2003.0,79.3,73.0,0.0,1.4299999999999997,2263.068326,95.0,33.0,29.6,0.0,96.0,3.63,96.0,0.10000000000000009,23573.6284,6204517.199999999,2.1,2.0,0.819,12.7,Overweight,Asia
Singapore,Developed,2002.0,79.0,74.0,0.0,2.16,142.09898179999993,95.0,211.0,29.2,0.0,94.0,2.84,94.0,0.10000000000000009,2216.8327900000004,2221328.4000000004,2.1,2.0,0.818,12.6,Overweight,Asia
Singapore,Developed,2001.0,78.7,76.0,0.0,2.08,1003.366877,95.0,408.0,28.9,0.0,95.0,2.37,96.0,0.10000000000000009,21577.7823,1193842.4000000004,2.1,2.0,0.82,12.7,Overweight,Asia
Singapore,Developed,2000.0,78.3,78.0,0.0,2.03,1855.828806,97.0,141.0,28.5,0.0,98.0,2.71,98.0,0.10000000000000009,23792.676999999996,1244639.4000000004,2.1,2.0,0.81,12.5,Overweight,Asia
Slovakia,Developed,2015.0,76.7,19.0,0.0,6.456,0.0,96.0,1.0,59.099999999999994,0.0,96.0,6.428,96.0,0.10000000000000009,8365.9358612,846813.3999999985,1.2000000000000002,1.1999999999999997,0.842,15.0,Severe obesity,Europe
Slovakia,Developed,2014.0,76.4,113.0,0.0,10.6,0.0,97.0,0.0,58.4,0.0,97.0,8.5,97.0,0.10000000000000009,13129.947693999999,8686807.600000001,1.2000000000000002,1.1999999999999997,0.841,15.1,Severe obesity,Europe
Slovakia,Developed,2013.0,76.1,114.0,0.0,9.89,0.0,98.0,0.0,57.8,0.0,98.0,8.0,98.0,0.10000000000000009,13183.614872,1287997.5999999996,1.2000000000000002,1.2999999999999998,0.838,15.0,Severe obesity,Europe
Slovakia,Developed,2012.0,75.8,118.0,0.0,10.12,0.0,99.0,0.0,57.2,0.0,99.0,8.15,99.0,0.10000000000000009,10962.361612,1941657.2000000011,1.2000000000000002,1.2999999999999998,0.835,15.0,Severe obesity,Europe
Slovakia,Developed,2011.0,75.6,122.0,0.0,10.24,0.0,99.0,0.0,56.5,0.0,99.0,7.96,99.0,0.10000000000000009,10962.361612,1941657.2000000011,1.2000000000000002,1.2999999999999998,0.829,15.0,Severe obesity,Europe
Slovakia,Developed,2010.0,75.1,124.0,0.0,10.13,0.0,99.0,0.0,55.9,0.0,99.0,8.51,99.0,0.10000000000000009,10638.850578000001,1932057.0,1.2999999999999998,1.2999999999999998,0.822,15.0,Severe obesity,Europe
Slovakia,Developed,2009.0,75.0,131.0,0.0,10.63,0.0,99.0,0.0,55.3,0.0,99.0,9.15,99.0,0.10000000000000009,3720.1153485999994,512237.7999999989,1.2999999999999998,1.4,0.82,14.9,Severe obesity,Europe
Slovakia,Developed,2008.0,74.7,136.0,0.0,11.37,0.0,99.0,0.0,54.8,0.0,99.0,8.2,99.0,0.10000000000000009,8157.853174,844877.0,1.2999999999999998,1.4,0.813,14.8,Severe obesity,Europe
Slovakia,Developed,2007.0,74.4,14.0,0.0,10.58,0.0,99.0,0.0,54.2,0.0,99.0,7.76,99.0,0.10000000000000009,4678.045284000001,9965792.799999999,1.2999999999999998,1.4,0.802,14.5,Severe obesity,Europe
Slovakia,Developed,2006.0,74.3,138.0,0.0,10.28,0.0,99.0,0.0,53.7,0.0,99.0,7.35,99.0,0.10000000000000009,2112.5422135999997,16836994.2,1.4,1.5,0.793,14.3,Severe obesity,Europe
Slovakia,Developed,2005.0,74.0,141.0,0.0,10.81,0.0,99.0,0.0,53.1,0.0,99.0,7.4,99.0,0.10000000000000009,1329.6333918,15492819.2,1.4,1.5,0.784,14.0,Severe obesity,Europe
Slovakia,Developed,2004.0,74.1,138.0,0.0,10.03,0.0,99.0,2.0,52.6,0.0,99.0,7.21,99.0,0.10000000000000009,1158.6633358000008,16971633.4,1.4,1.5,0.776,13.8,Severe obesity,Europe
Slovakia,Developed,2003.0,73.8,144.0,0.0,9.85,0.0,99.0,1.0,52.1,0.0,98.0,5.82,99.0,0.10000000000000009,4389.1623976,20401047.2,1.5,1.6,0.771,13.6,Severe obesity,Europe
Slovakia,Developed,2002.0,73.7,145.0,0.0,10.78,0.0,99.0,0.0,51.6,0.0,98.0,5.63,99.0,0.10000000000000009,2932.8721860000005,13573721.0,1.5,1.6,0.763,13.3,Severe obesity,Europe
Slovakia,Developed,2001.0,73.3,145.0,0.0,10.73,0.0,99.0,0.0,51.1,0.9999999999999929,99.0,5.5,99.0,0.10000000000000009,2371.9705638000005,8599480.6,1.5,1.6,0.763,13.3,Severe obesity,Europe
Slovakia,Developed,2000.0,73.0,147.0,0.0,11.06,0.0,98.0,0.0,5.700000000000003,0.9999999999999929,98.0,5.5,99.0,0.10000000000000009,2892.316806400001,2251268.200000001,1.6,1.7000000000000002,0.761,13.0,Underweight,Europe
Slovenia,Developed,2015.0,88.0,74.0,0.0,8.532,0.0,94.0,18.0,6.100000000000001,0.0,95.0,7.5600000000000005,95.0,0.10000000000000009,2729.8638300000002,263531.0,1.4,1.2999999999999998,0.888,17.3,Underweight,Europe
Slovenia,Developed,2014.0,87.0,76.0,0.0,10.46,31.13492794000001,90.4,52.0,59.5,0.0,95.0,9.23,95.0,0.10000000000000009,242.67285999999967,26198.0,1.4,1.4,0.888,17.6,Severe obesity,Europe
Slovenia,Developed,2013.0,85.0,78.0,0.0,9.53,259.7786785,90.4,1.0,58.89999999999999,0.0,95.0,9.29,95.0,0.10000000000000009,2315.3179899999996,259953.0,1.4,1.4,0.878,16.8,Severe obesity,Europe
Slovenia,Developed,2012.0,82.0,81.0,0.0,10.95,3283.024864,96.2,2.0,58.2,0.0,96.0,9.37,96.0,0.10000000000000009,22486.47167,257159.0,1.5,1.5,0.877,16.8,Severe obesity,Europe
Slovenia,Developed,2011.0,79.8,84.0,0.0,10.61,3343.026219,95.6,22.0,57.6,0.0,96.0,9.8,96.0,0.10000000000000009,24985.24827,252843.0,1.6,1.6,0.876,17.0,Severe obesity,Europe
Slovenia,Developed,2010.0,79.5,87.0,0.0,10.32,3187.496219,95.6,2.0,57.0,0.0,96.0,9.7,96.0,0.10000000000000009,23437.4722,248583.0,1.6,1.6,0.872,16.9,Severe obesity,Europe
Slovenia,Developed,2009.0,79.1,9.0,0.0,10.52,3505.389434,95.6,0.0,56.4,0.0,96.0,9.38,96.0,0.10000000000000009,24633.79785,239669.0,1.7000000000000002,1.7000000000000002,0.873,16.9,Severe obesity,Europe
Slovenia,Developed,2008.0,78.9,96.0,0.0,10.94,392.9588536,96.8,0.0,55.8,0.0,97.0,8.47,97.0,0.10000000000000009,2751.8127000000004,221316.0,1.7000000000000002,1.7000000000000002,0.869,16.9,Severe obesity,Europe
Slovenia,Developed,2007.0,78.3,12.0,0.0,11.02,3256.724028,96.2,0.0,55.2,0.0,97.0,7.98,97.0,0.10000000000000009,23841.31792,218122.0,1.7999999999999998,1.8000000000000003,0.865,16.8,Severe obesity,Europe
Slovenia,Developed,2006.0,78.1,17.0,0.0,12.26,2724.17807,95.4,0.0,54.7,0.0,97.0,8.42,97.0,0.10000000000000009,19726.1265,26868.0,1.7999999999999998,1.9,0.858,16.7,Severe obesity,Europe
Slovenia,Developed,2005.0,77.5,14.0,0.0,11.14,2503.714258,91.8,0.0,54.1,0.0,95.0,8.5,95.0,0.10000000000000009,18169.1891,2474.0,1.8999999999999995,2.0,0.853,16.3,Severe obesity,Europe
Slovenia,Developed,2004.0,77.2,113.0,0.0,10.0,235.37852809999998,60.599999999999994,0.0,53.5,0.0,94.0,8.47,94.0,0.10000000000000009,1726.9151000000002,199712.0,2.0,2.0,0.85,16.6,Severe obesity,Europe
Slovenia,Developed,2003.0,76.5,119.0,0.0,11.58,203.32521239999994,70.8,0.0,52.9,0.0,95.0,8.77,95.0,0.10000000000000009,1488.4715400000005,1995733.0,2.0,2.1,0.843,16.1,Severe obesity,Europe
Slovenia,Developed,2002.0,76.6,117.0,0.0,9.29,1617.473418,80.0,0.0,52.3,0.0,93.0,8.62,93.0,0.10000000000000009,11814.9994,199453.0,2.1,2.2,0.835,15.6,Severe obesity,Europe
Slovenia,Developed,2001.0,76.2,124.0,0.0,10.8,196.30262430000005,92.8,0.0,51.8,0.0,93.0,8.57,92.0,0.10000000000000009,1479.2963399999999,19926.0,2.2,2.2,0.824,14.7,Severe obesity,Europe
Slovenia,Developed,2000.0,76.0,122.0,0.0,11.9,161.44738530000006,92.2,0.0,51.2,0.0,93.0,8.26,91.0,0.10000000000000009,1227.7367699999995,1988925.0,2.2,2.3,0.818,14.6,Severe obesity,Europe
Solomon Islands,Developing,2015.0,69.2,177.0,0.0,3.82,0.0,98.0,0.0,5.5,0.0,99.0,6.33,98.0,0.10000000000000009,1922.41388,587482.0,1.1,1.1999999999999997,0.514,9.6,Underweight,Oceania
Solomon Islands,Developing,2014.0,68.8,183.0,0.0,0.009999999999999787,3.718438798999955,88.0,0.0,49.7,0.0,94.0,5.5,88.0,0.10000000000000009,29.65262199999961,57554.0,1.1,1.1999999999999997,0.512,9.6,Severe obesity,Oceania
Solomon Islands,Developing,2013.0,68.8,182.0,0.0,0.009999999999999787,24.73328607999997,94.0,0.0,48.9,0.0,99.0,5.42,94.0,0.10000000000000009,188.51590000000033,563513.0,1.1,1.1999999999999997,0.509,9.5,Severe obesity,Oceania
Solomon Islands,Developing,2012.0,68.7,184.0,0.0,0.009999999999999787,247.94922840000004,99.0,0.0,48.1,0.0,99.0,5.48,99.0,0.10000000000000009,1858.6898679999995,551531.0,1.2000000000000002,1.1999999999999997,0.505,9.4,Severe obesity,Oceania
Solomon Islands,Developing,2011.0,68.5,186.0,0.0,0.9900000000000002,229.6687488,99.0,0.0,47.2,0.0,99.0,5.8,99.0,0.10000000000000009,1642.837974,539614.0,1.2000000000000002,1.1999999999999997,0.497,9.4,Severe obesity,Oceania
Solomon Islands,Developing,2010.0,68.3,188.0,0.0,1.1,29.520799399999987,9.0,0.0,46.4,0.0,94.0,7.47,9.0,0.10000000000000009,1272.4482499999995,52779.0,1.2000000000000002,1.1999999999999997,0.492,9.3,Severe obesity,Oceania
Solomon Islands,Developing,2009.0,68.1,192.0,0.0,1.21,244.39764379999997,92.0,0.0,45.5,0.0,98.0,7.92,92.0,0.10000000000000009,1158.2826720000003,51679.0,1.2000000000000002,1.1999999999999997,0.494,9.3,Severe obesity,Oceania
Solomon Islands,Developing,2008.0,68.0,193.0,0.0,1.0899999999999999,19.749292190000006,89.0,0.0,44.7,0.0,94.0,5.97,89.0,0.10000000000000009,125.7916699999987,54477.0,1.2000000000000002,1.1999999999999997,0.489,9.2,Severe obesity,Oceania
Solomon Islands,Developing,2007.0,67.6,2.0,0.0,0.8500000000000001,28.901352289999977,9.0,0.0,43.8,0.0,93.0,6.42,9.0,0.10000000000000009,146.93112499999916,49294.0,1.2000000000000002,1.1999999999999997,0.482,9.0,Severe obesity,Oceania
Solomon Islands,Developing,2006.0,67.6,2.0,0.0,0.9900000000000002,240.48512019999998,99.0,0.0,43.0,0.0,99.0,6.66,99.0,0.10000000000000009,948.6592510999999,481422.0,1.2999999999999998,1.2999999999999998,0.47,8.4,Severe obesity,Oceania
Solomon Islands,Developing,2005.0,67.4,24.0,0.0,0.8999999999999999,25.311559559999978,83.0,0.0,42.1,0.0,9.0,7.83,89.0,0.10000000000000009,88.87485800000013,469885.0,1.2999999999999998,1.2999999999999998,0.465,8.3,Severe obesity,Oceania
Solomon Islands,Developing,2004.0,67.1,29.0,0.0,1.1799999999999997,195.52594169999998,81.0,0.0,41.3,0.0,89.0,5.64,9.0,0.10000000000000009,818.4426190000004,458324.0,1.2999999999999998,1.2999999999999998,0.459,8.1,Severe obesity,Oceania
Solomon Islands,Developing,2003.0,66.8,215.0,0.0,1.1799999999999997,16.831705779999993,79.0,0.0,4.399999999999999,0.0,84.0,6.0,84.0,0.10000000000000009,744.7657423,446769.0,1.2999999999999998,1.2999999999999998,0.453,8.0,Underweight,Oceania
Solomon Islands,Developing,2002.0,66.5,22.0,0.0,1.08,156.28479679999998,75.0,0.0,39.6,0.0,78.0,6.9,78.0,0.10000000000000009,784.9562874000003,435262.0,1.4,1.4,0.446,7.3,Obesity,Oceania
Solomon Islands,Developing,2001.0,66.2,227.0,0.0,0.7000000000000002,325.1114746,83.0,0.0,38.7,0.0,88.0,6.44,84.0,0.10000000000000009,944.8168399999995,423853.0,1.4,1.4,0.442,6.6,Obesity,Oceania
Solomon Islands,Developing,2000.0,65.8,235.0,0.0,0.71,4.249260729999946,81.0,0.0,37.9,0.0,88.0,4.56,86.0,0.10000000000000009,154.51857199999995,41269.0,1.4,1.4,0.455,7.2,Obesity,Oceania
Somalia,Developing,2015.0,55.0,312.0,50.0,0.009999999999999787,0.0,42.0,7497.0,24.3,80.0,47.0,3.9239999999999995,42.0,0.7,426.98537000000033,3256582.8000000007,6.6,6.4,0.4062,7.38,Healthy range,Africa
Somalia,Developing,2014.0,54.3,321.0,51.0,0.009999999999999787,0.0,42.0,10229.0,23.800000000000004,80.0,47.0,3.924,42.0,0.8,417.8914299999997,5624994.0,6.7,6.5,0.40080000000000005,7.08,Healthy range,Africa
Somalia,Developing,2013.0,54.2,318.0,51.0,0.009999999999999787,0.0,42.0,3173.0,23.3,81.0,47.0,3.6739999999999995,42.0,0.8,47.54323540000041,5624994.0,6.8,6.6,0.40080000000000005,7.08,Healthy range,Africa
Somalia,Developing,2012.0,53.1,336.0,51.0,0.009999999999999787,0.0,40.4,9983.000000000002,22.9,82.0,47.0,3.6740000000000004,42.0,0.8,400.91006408000067,5624994.0,6.8,6.7,0.40080000000000005,7.079999999999999,Healthy range,Africa
Somalia,Developing,2011.0,53.1,329.0,51.0,0.009999999999999787,0.0,40.4,17298.0,22.4,82.0,49.0,4.204,41.0,0.8,400.91006408000067,5631944.2,6.9,6.7,0.38859999999999995,7.44,Healthy range,Africa
Somalia,Developing,2010.0,52.4,336.0,52.0,0.009999999999999787,0.0,41.6,115.0,22.0,83.0,49.0,4.204,45.0,0.8,951.4548131000001,5805321.599999999,7.0,6.8,0.2274,4.26,Healthy range,Africa
Somalia,Developing,2009.0,52.2,335.0,52.0,0.009999999999999787,0.0,41.6,13.0,21.5,84.0,41.0,3.7659999999999996,42.0,0.8,1089.9708314999998,4944061.199999999,7.1,6.9,0.1494000000000001,2.799999999999999,Healthy range,Africa
Somalia,Developing,2008.0,51.9,336.0,52.0,0.009999999999999787,0.0,24.799999999999997,1081.0,21.1,84.0,4.0,3.484,30.999999999999993,0.9,1284.94998846,3790943.0,7.2,7.0,0.0,1.7763568394002505e-15,Healthy range,Africa
Somalia,Developing,2007.0,51.5,34.0,52.0,0.009999999999999787,0.0,10.000000000000014,1149.0,2.700000000000003,84.0,4.0,3.444,4.0,0.9,432.0393895399993,889016.0,7.3,7.1,0.36479999999999996,6.04,Underweight,Africa
Somalia,Developing,2006.0,51.5,337.0,51.0,0.009999999999999787,0.0,34.8,7.0,2.200000000000003,83.0,26.0,4.428,26.0,0.9,1266.4166626199994,5285277.6,7.4,7.2,0.0,1.7763568394002505e-15,Underweight,Africa
Somalia,Developing,2005.0,51.6,334.0,50.0,0.009999999999999787,0.0,33.0,0.0,19.8,82.0,35.00000000000001,4.3,35.0,0.9,857.2401301999998,4880105.6,7.5,7.3,0.0,1.7763568394002505e-15,Healthy range,Africa
Somalia,Developing,2004.0,51.2,341.0,49.0,0.009999999999999787,0.0,18.799999999999997,12008.0,19.4,80.0,3.0,3.638,3.0,0.9,401.4117613999997,9182927.8,7.6,7.4,0.1718,4.6,Healthy range,Africa
Somalia,Developing,2003.0,51.1,344.0,48.0,0.009999999999999787,0.0,29.799999999999997,8257.000000000002,19.0,78.0,4.0,3.638,4.0,0.9,401.4117613999997,10461174.0,7.7,7.5,0.1718,2.76,Healthy range,Africa
Somalia,Developing,2002.0,58.0,348.0,47.0,0.009999999999999787,0.0,14.0,9559.0,18.6,77.0,4.0,3.638,4.0,0.9,401.4117613999997,6397590.6,7.8,7.6,0.1718,7.9399999999999995,Healthy range,Africa
Somalia,Developing,2001.0,57.0,352.0,46.0,0.009999999999999787,0.0,48.6,3571.0,18.2,75.0,33.0,5.816,33.00000000000001,0.8,439.7901198999998,4693719.800000001,7.9,7.7,0.07219999999999993,0.5800000000000018,Underweight,Africa
Somalia,Developing,2000.0,55.0,355.0,45.0,0.009999999999999787,0.0,48.599999999999994,3965.0,17.799999999999997,74.0,37.0,5.816,33.00000000000001,0.8,439.7901198999998,4963657.800000001,8.0,7.9,0.138,1.6800000000000015,Underweight,Africa
South Africa,Developing,2015.0,62.9,328.0,42.0,5.805999999999999,0.0,75.0,17.0,51.1,52.0,75.0,4.098,75.0,3.6,5769.77258,5511976.68,4.4,5.3,0.665,13.0,Severe obesity,Africa
